Avainsuonsaarekkeet	['N_KUULOKKEET']	plt=obligatory
avajaiset	['N_RAPPUSET']	plt=obligatory
avajaisjuhlallisuudet	['N_OIKEUDET']	plt=obligatory
Avankarit	['N_LASIT']	plt=obligatory
Avantolammit	['N_LAMMIT']	plt=obligatory
Avauslammit	['N_LAMMIT']	plt=obligatory
Avesaarenkarit	['N_LASIT']	plt=obligatory
avioliittomarkkinat	['N_MARKKINAT']	plt=obligatory
Aviopellot	['N_AALLOT']	plt=obligatory
Aviosaaret	['N_SAARET']	plt=obligatory
avistamarkkinat	['N_MARKKINAT']	plt=obligatory
Avlijärvet	['N_RIPSET']	plt=obligatory
Avlilompolot	['N_PIPPALOT']	plt=obligatory
avokantaiset	['N_RAPPUSET']	plt=obligatory
avokengät	['N_KENGÄT']	plt=obligatory
Avokolut	['N_HOUSUT']	plt=obligatory
AVS-Yhtiöt	['N_YHTIÖT']	plt=obligatory
Azorit	['N_FARMARIT']	plt=obligatory
bailut	['N_HOUSUT']	plt=obligatory
bakkanaali	['N_RUUVI']	plt=common
bakteerilaji	['N_RUUVI']	plt=common
Baleaarit	['N_LASIT']	plt=obligatory
banaanikasvi	['N_RUUVI']	plt=common
banaanikerttuli	['N_KANAALI']	plt=common
baronetit	['N_KASTANJETIT']	plt=obligatory
beatnikki	['N_LOKKI']	plt=common
beetasäteet	['N_TIETEET']	plt=obligatory
behemot	['N_AIVOT']	plt=obligatory
Bella Veneet	['N_RÄMEET']	plt=obligatory
Bella-Veneet	['N_RÄMEET']	plt=obligatory
belugat	['N_VARAT']	plt=obligatory
beringinhylkeet	['N_PERKEET']	plt=obligatory
bermudasortsit	['N_LASIT']	plt=obligatory
bermudat	['N_VARAT']	plt=obligatory
Betaniankankaat	['N_RENKAAT']	plt=obligatory
Betinlammit	['N_LAMMIT']	plt=obligatory
Betonimestarit	['N_FARMARIT']	plt=obligatory
bikinialushousut	['N_HOUSUT']	plt=obligatory
bikinihousut	['N_HOUSUT']	plt=obligatory
bikinit	['N_BIKINIT']	plt=obligatory
bileet	['N_RÄMEET']	plt=obligatory
binturongit	['N_TONGIT']	plt=obligatory
Blommankivet	['N_SAKSET']	plt=obligatory
B-oikeudet	['N_OIKEUDET']	plt=obligatory
boiotialainen	['A_AAKKOSELLINEN']	plt=common
Branderinkarit	['N_LASIT']	plt=obligatory
Brittiläiset Neitsytsaaret	['N_SAARET']	plt=obligatory
Bruumosanlammit	['N_LAMMIT']	plt=obligatory
Brännasviikinraklit	['N_LASIT']	plt=obligatory
Budolajien suomalaiset kattojärjestöt	['N_JÄRJESTÖT']	plt=obligatory
bänet	['N_BÄNET']	plt=obligatory
bänät	['N_KÄRÄJÄT']	plt=obligatory
Caicossaaret	['N_SAARET']	plt=obligatory
Capris Keittiöt	['N_YHTIÖT']	plt=obligatory
Caymansaaret	['N_SAARET']	plt=obligatory
chukka-kengät	['N_KENGÄT']	plt=obligatory
cocktailkutsut	['N_HOUSUT']	plt=obligatory
collegehousut	['N_HOUSUT']	plt=obligatory
Cookinsaaret	['N_SAARET']	plt=obligatory
damaski	['N_RUUVI']	plt=common
Demokratian Pioneerit	['N_LASIT']	plt=obligatory
Dennis Yhtiöt	['N_YHTIÖT']	plt=obligatory
Depp Työpsykologiset palvelut	['N_NEUVOTTELUT']	plt=obligatory
desimetriaallot	['N_AALLOT']	plt=obligatory
Diacor Terveyspalvelut	['N_NEUVOTTELUT']	plt=obligatory
dicynodontit	['N_KASTANJETIT']	plt=obligatory
dimensio	['N_TUOMIO']	plt=common
diplomaattisuhteet	['N_SUHTEET']	plt=obligatory
dodot	['N_AIVOT']	plt=obligatory
dolmat	['N_JUHLAT']	plt=obligatory
dongarit	['N_FARMARIT']	plt=obligatory
Dufvanreiät	['N_REIÄT']	plt=obligatory
duriot	['N_RAUNIOT']	plt=obligatory
eduskuntavaalit	['N_LASIT']	plt=obligatory
Edussaaret	['N_SAARET']	plt=obligatory
edustuskulut	['N_HOUSUT']	plt=obligatory
edustusmenot	['N_AIVOT']	plt=obligatory
eebenpuukasvi	['N_RUUVI']	plt=common
Eekinkankaat	['N_RENKAAT']	plt=obligatory
Eeleksenlammit	['N_LAMMIT']	plt=obligatory
Eelinlammit	['N_LAMMIT']	plt=obligatory
Eeliskerin Pohjakarit	['N_LASIT']	plt=obligatory
Eemelinkalliot	['N_RAUNIOT']	plt=obligatory
Eerokivet	['N_SAKSET']	plt=obligatory
Eerola-yhtiöt	['N_YHTIÖT']	plt=obligatory
Eeronlammit	['N_LAMMIT']	plt=obligatory
