new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics	suffix_regex	deletion
PROPN_VEITSI	PROPN	NOUN	30	None	False	weaken	front	None	None	False	False	tsi	tsi
PROPN_VELJET	PROPN	NOUN	1007	L	obligatory	weaken	back	None	None	False	False	eljet	jet
PROPN_VERSAILLES	PROPN	NOUN	22	None	False	weaken	back	i	None	False	False	.
PROPN_VETO	PROPN	NOUN	1	F	False	weaken	back	None	None	False	False	to	to
PROPN_VETY	PROPN	NOUN	1	F	False	weaken	front	None	None	False	False	ty	ty
PROPN_VIENTI	PROPN	NOUN	5	J	False	weaken	front	None	None	False	False	nti	ti
PROPN_VIHKIÄISET	PROPN	NOUN	38	None	obligatory	strengthen	front	None	None	False	False	set	set
PROPN_VIHKO	PROPN	NOUN	1	D?	False	weaken	back	None	None	False	False	ko	ko
PROPN_VIIRRET	PROPN	NOUN	44	K	False	strengthen	front	None	None	False	False	rret	ret
PROPN_VIIS	PROPN	NOUN	27	None	False	weaken	front	None	None	False	False	s	s
PROPN_VIIVE	PROPN	NOUN	48	E	False	strengthen	front	None	None	False	False	ve	ve
PROPN_VIKA	PROPN	NOUN	9	D	False	weaken	back	a	None	False	False	ka	ka
PROPN_VINKU	PROPN	NOUN	1	G	False	weaken	back	None	None	False	False	nku	ku
PROPN_VIRSI	PROPN	NOUN	28	K	False	weaken	front	None	None	False	False	rsi	si
PROPN_VODĂ	PROPN	NOUN	10	None	False	weaken	back	None	None	False	False	ă	ă
PROPN_VOIMA	PROPN	NOUN	10	None	False	weaken	back	a	None	False	False	a	a
PROPN_VON	PROPN	NOUN	99	None	False	False	both	None	None	False	False	.
PROPN_VUODET	PROPN	NOUN	27	None	obligatory	weaken	back	None	None	False	False	det	det
PROPN_VUOLLE	PROPN	NOUN	48	I	False	strengthen	back	None	None	False	False	lle	le
PROPN_VUOLLET	PROPN	NOUN	44	I	False	strengthen	back	None	None	False	False	llet	let
PROPN_VUO	PROPN	NOUN	19	None	False	weaken	back	None	None	False	False	uo	uo
PROPN_VÄRTÖ	PROPN	NOUN	1	K	False	weaken	front	None	None	False	False	rtö	tö
PROPN_WADA	PROPN	NOUN	9	None	False	weaken	back	a	None	False	False	A	A
PROPN_YHTIÖT	PROPN	NOUN	3	None	obligatory	weaken	front	None	None	False	False	t	t
PROPN_YKSIKKÖ	PROPN	NOUN	4	A	False	weaken	front	None	None	False	False	kkö	kö
PROPN_YLVA	PROPN	NOUN	9|10	None	False	weaken	back	a	None	False	False	a	a
PROPN_YLÄNKÖ	PROPN	NOUN	1	G	False	weaken	front	None	None	False	False	nkö	kö
PROPN_YLÖÖ	PROPN	NOUN	17	None	False	weaken	front	ö	None	False	False	öö	ö
PROPN_YMPÄRYSTÄ	PROPN	NOUN	9	None	False	weaken	front	ä	None	False	False	ä	ä
PROPN_YRITTÄ	PROPN	NOUN	9	C	False	weaken	front	ä	None	False	False	ttä	tä
PROPN_YSTÄVYKSET	PROPN	NOUN	39	None	obligatory	strengthen	front	None	None	False	False	kset	kset
PROPN_YÖKKÖ	PROPN	NOUN	1	A	False	weaken	front	None	None	False	False	kkö	kö
PROPN_ZEN	PROPN	NOUN	5	None	False	weaken	front	None	None	False	False	
PROPN_ZOMBIE	PROPN	NOUN	3	None	False	weaken	back	None	None	False	False	e
PROPN_ÄYRÄS	PROPN	NOUN	41	None	False	strengthen	front	None	None	False	False	äs	s
PUNCT_NONSTD_DASH_LOOP	PUNCT	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
PUNCT_NONSTD_EXCL_LOOP	PUNCT	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
PUNCT_PILKKU	PUNCT	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
PUNCT_PISTE	PUNCT	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SCONJ_ETTÄ	SCONJ	PARTICLE	99	None	False	False	both	None	None	False	False	.
SYM_¢	SYM	ACRONYM	99	None	False	weaken	both	None	None	False	False	.
SYM_$	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SYM_£	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SYM_€	SYM	ACRONYM	0	None	False	False	both	None	None	False	False	.
SYM_CELSIUS	SYM	ACRONYM	0	None	False	strengthen	both	None	None	False	False	.
SYM_GRAMMA	SYM	ACRONYM	0	None	False	weaken	both	None	None	False	False	.
SYM_JOULE	SYM	ACRONYM	0	None	False	weaken	both	None	None	False	False	.
SYM_METRI	SYM	ACRONYM	0	None	False	False	both	None	None	False	False	.
SYM_,	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SYM_.	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SYM_§	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
SYM_TUOTE	SYM	ACRONYM	0	None	False	strengthen	both	None	None	False	False	.
SYM_WEBER	SYM	ACRONYM	0	None	False	weaken	both	None	None	False	False	.
SYM_Ω	SYM	PUNCTUATION	99	None	False	None	both	None	None	True	True	.
VERB_AALLOTA	VERB	VERB	75	I	False	strengthen	back	None	None	False	False	llota	lota
VERB_AHNEHTIA	VERB	VERB	61	F	False	weaken	back	None	None	False	False	tia	tia
VERB_AMPUA	VERB	VERB	52	H	False	weaken	back	None	None	False	False	pua	pua
VERB_ARVAILLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	illa	illa
VERB_ARVATA	VERB	VERB	73	None	False	strengthen	back	None	None	False	False	ta	ta
VERB_AUTTAA	VERB	VERB	56	C	False	weaken	back	None	None	False	False	ttaa	taa
VERB_DIGATA	VERB	VERB	73	O	False	strengthen	back	None	None	False	False	gata	ata
VERB_EHTIÄ	VERB	VERB	61	F	False	weaken	front	None	None	False	False	tiä	tiä
VERB_EI	VERB	VERB	1099	None	False	weaken	front	None	None	False	False	ei	ei
VERB_ENTÄÄ	VERB	VERB	55	J	False	weaken	front	None	None	False	False	ntää	tää
VERB_ERATA	VERB	VERB	72	D	False	strengthen	back	None	None	False	False	ata	ata
VERB_ETUILLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	lla	la
VERB_HALAJAA	VERB	VERB	78	None	False	weaken	back	None	None	False	False	ata	ta
VERB_HALJETA	VERB	VERB	74	L	False	strengthen	back	None	None	False	False	jeta	jeta
VERB_HALUTA	VERB	VERB	75	None	False	strengthen	back	None	None	False	False	uta	ta
VERB_HAPATA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False	pata	ata
VERB_HARPPOA	VERB	VERB	52	B	False	weaken	back	None	None	False	False	ppoa	poa
VERB_HAUKKOA	VERB	VERB	52	A	False	weaken	back	None	None	False	False	kkoa	koa
VERB_HELLITÄ	VERB	VERB	75	I	False	strengthen	front	None	None	False	False	litä	litä
VERB_HELPOTA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False	pota	ota
VERB_HELÄJÄÄ	VERB	VERB	77	None	False	weaken	front	None	None	False	False	äjää	ää
VERB_HERMOTTUA	VERB	VERB	52	C	False	weaken	back	None	None	False	False	ttua	tua
VERB_HERÄTELLÄ	VERB	VERB	67	C	False	strengthen	front	None	None	False	False	tellä	ellä
VERB_HIIPUA	VERB	VERB	52	E	False	weaken	back	None	None	False	False	pua	pua
VERB_HIVENTÄÄ	VERB	VERB	54	J	False	weaken	front	None	None	False	False	ntää	tää
VERB_HUMALTUA	VERB	VERB	52	I	False	weaken	back	None	None	False	False	tua	tua
VERB_HUONONTAA	VERB	VERB	54	J	False	weaken	back	None	None	False	False	ntaa	taa
VERB_HUUTAA	VERB	VERB	54	F	False	weaken	back	None	None	False	False	taa	taa
VERB_HYLJÄTÄ	VERB	VERB	73	L	False	strengthen	front	None	None	False	False	jätä	jätä
VERB_HYLKIÄ	VERB	VERB	61	L	False	weaken	front	None	None	False	False	kiä	kiä
VERB_HYPELLÄ	VERB	VERB	67	B	False	strengthen	front	None	None	False	False	pellä	ellä
VERB_HYPPIÄ	VERB	VERB	61	B	False	weaken	front	None	None	False	False	ppiä	piä
VERB_HÄVÄISTÄ	VERB	VERB	66	E	False	strengthen	front	None	None	False	False	väistä	väistä
VERB_ILJETÄ	VERB	VERB	7274	L	False	strengthen	front	None	None	False	False	jetä	jetä
VERB_INNOTA	VERB	VERB	74	J	False	strengthen	back	None	None	False	False	nnota	nota
VERB_IRROTA	VERB	VERB	74	K	False	strengthen	back	None	None	False	False	rrota	rota
VERB_ISÄNNÖIDÄ	VERB	VERB	68	None	False	strengthen	front	None	None	False	False	öidä	idä
VERB_JAHDATA	VERB	VERB	73	F	False	strengthen	back	None	None	False	False	data	data
VERB_JOUTAA	VERB	VERB	55	F	False	weaken	back	None	None	False	False	taa	taa
VERB_JUOSTA	VERB	VERB	70	None	False	strengthen	back	None	None	False	False	sta	sta
VERB_JYRKETÄ	VERB	VERB	72	A	False	strengthen	front	None	None	False	False	etä	etä
VERB_JÄÄDÄ	VERB	VERB	63	None	False	strengthen	front	None	None	False	False	äädä	ädä
VERB_KAATAA	VERB	VERB	57	F	False	weaken	back	None	None	False	False	taa	taa
VERB_KAIKOTA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False	ota	ota
VERB_KAIPAELLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	ella	ella
VERB_KAIVATA	VERB	VERB	73	E	False	strengthen	back	None	None	False	False	vata	vata
VERB_KALPPIA	VERB	VERB	61	B	False	weaken	back	None	None	False	False	ppia	pia
VERB_KAMMETA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False	mmeta	meta
VERB_KANNETA	VERB	VERB	72	J	False	strengthen	back	None	None	False	False	nneta	neta
VERB_KANTAA	VERB	VERB	56	J	False	weaken	back	None	None	False	False	ntaa	taa
VERB_KARHETA	VERB	VERB	72	None	False	strengthen	back	None	None	False	False	ta	ta
VERB_KARHUTA	VERB	VERB	74	None	False	strengthen	back	None	None	False	False	ta	ta
VERB_KASVAA	VERB	VERB	56	None	False	weaken	back	None	None	False	False	aa	aa
VERB_KATSOA	VERB	VERB	52	None	False	weaken	back	None	None	False	False	oa	tsoa
VERB_KAUNISTUA	VERB	VERB	52	None	False	weaken	back	None	None	False	False	ua	a
VERB_KAVETA	VERB	VERB	72	E	False	strengthen	back	None	None	False	False	veta	veta
VERB_KERETÄ	VERB	VERB	74	D	False	strengthen	front	None	None	False	False	etä	etä
VERB_KERITÄ	VERB	VERB	75	D	False	strengthen	front	None	None	False	False	itä	itä
VERB_KIERTYÄ	VERB	VERB	52	K	False	weaken	front	None	None	False	False	rtyä	tyä
VERB_KIETOA	VERB	VERB	52	F	False	weaken	back	None	None	False	False	toa	toa
VERB_KIHERRELLÄ	VERB	VERB	67	K	False	strengthen	front	None	None	False	False	rrellä	rellä
VERB_KIILLELLÄ	VERB	VERB	67	I	False	strengthen	front	None	None	False	False	lellä	lellä
VERB_KIINNETÄ	VERB	VERB	72	J	False	strengthen	front	None	None	False	False	nnetä	netä
VERB_KIITÄÄ	VERB	VERB	55	F	False	weaken	front	None	None	False	False	tää	tää
VERB_KIRVOTA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False	vota	vota
VERB_KIVETTYÄ	VERB	VERB	52	C	False	weaken	front	None	None	False	False	ttyä	tyä
VERB_KIVETÄ	VERB	VERB	72	E	False	strengthen	front	None	None	False	False	vetä	vetä
VERB_KIVISTÄÄ	VERB	VERB	53	None	False	weaken	front	None	None	False	False	ää	ää
VERB_KIVUTA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False	vuta	vuta
VERB_KOMENNELLA	VERB	VERB	67	J	False	strengthen	back	None	None	False	False	nnella	nella
VERB_KONTIA	VERB	VERB	61	J	False	weaken	back	None	None	False	False	ntia	tia
VERB_KOPIOIDA	VERB	VERB	62	None	False	strengthen	back	None	None	False	False	ida	ida
VERB_KORVETA	VERB	VERB	74	E	False	strengthen	back	None	None	False	False	veta	veta
VERB_KOSIA	VERB	VERB	61	None	False	weaken	back	None	None	False	False	ia	ia
VERB_KOUKUTA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False	kuta	uta
VERB_KUHERTAA	VERB	VERB	54	K	False	weaken	back	None	None	False	False	taa	taa
VERB_KUKKIA	VERB	VERB	61	A	False	weaken	back	None	None	False	False	kia	kia
VERB_KUMMUTA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False	mmuta	muta
VERB_KUTEA	VERB	VERB	58	F	False	weaken	back	None	None	False	False	tea	tea
VERB_KYNTÄÄ	VERB	VERB	53	J	False	weaken	front	None	None	False	False	ntää	tää
VERB_KYTKEÄ	VERB	VERB	58	None	False	weaken	front	None	None	False	False	eä	eä
VERB_KÄRKKYÄ	VERB	VERB	52	A	False	weaken	front	None	None	False	False	kkyä	kyä
VERB_KÄYDÄ	VERB	VERB	65	None	False	strengthen	front	None	None	False	False	äydä	ydä
VERB_KÄÄNNELLÄ	VERB	VERB	67	J	False	strengthen	front	None	None	False	False	nnellä	nellä
VERB_LASSOTA	VERB	VERB	75	None	False	strengthen	back	None	None	False	False	ta	ta
VERB_LEIKELLÄ	VERB	VERB	67	A	False	strengthen	front	None	None	False	False	kellä	ellä
VERB_LEPPYÄ	VERB	VERB	52	B	False	weaken	front	None	None	False	False	ppyä	pyä
VERB_LEPÄILLÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False	illä	illä
VERB_LEUDOTA	VERB	VERB	72	F	False	strengthen	back	None	None	False	False	dota	dota
VERB_LEVÄTÄ	VERB	VERB	73	E	False	strengthen	front	None	None	False	False	vätä	vätä
VERB_LIIDUTA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False	duta	duta
VERB_LOBATA	VERB	VERB	73	P	False	strengthen	back	None	None	False	False	bata	ata
VERB_LOITOTA	VERB	VERB	72	C	False	strengthen	back	None	None	False	False	tota	ota
VERB_LOPPUA	VERB	VERB	52	B	False	weaken	back	None	None	False	False	ppua	pua
VERB_LOTOTA	VERB	VERB	74	C	False	strengthen	back	None	None	False	False	tota	ota
VERB_LUNTATA	VERB	VERB	73	C	False	strengthen	back	None	None	False	False	tata	ata
VERB_LUUTUTA	VERB	VERB	74	C	False	strengthen	back	None	None	False	False	tuta	uta
VERB_LÄHTEÄ	VERB	VERB	60	F	False	weaken	front	None	None	False	False	hteä	hteä
VERB_LÄMMETÄ	VERB	VERB	72	H	False	strengthen	front	None	None	False	False	mmetä	metä
VERB_LÄMMITÄ	VERB	VERB	75	H	False	strengthen	front	None	None	False	False	mmitä	mitä
VERB_LÄNTÄTÄ	VERB	VERB	73	C	False	strengthen	front	None	None	False	False	tätä	ätä
VERB_MARISTA	VERB	VERB	66	None	False	strengthen	back	None	None	False	False	sta	ta
VERB_MAUKUA	VERB	VERB	52	D	False	weaken	back	None	None	False	False	ukua	kua
VERB_MELLAKOIDA	VERB	VERB	68	None	False	strengthen	back	None	None	False	False	oida	ida
VERB_MENNÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False	nnä	nnä
VERB_MERKITÄ	VERB	VERB	69	None	False	strengthen	front	None	None	False	False	itä	tä
VERB_MIELTYÄ	VERB	VERB	52	I	False	weaken	front	None	None	False	False	ltyä	tyä
VERB_MIETTIÄ	VERB	VERB	61	C	False	weaken	front	None	None	False	False	ttiä	tiä
VERB_MOITTIA	VERB	VERB	61	C	False	weaken	back	None	None	False	False	ttia	tia
VERB_MOJAHTAA	VERB	VERB	53	F	False	weaken	back	None	None	False	False	taa	taa
VERB_MORKATA	VERB	VERB	73	A	False	strengthen	back	None	None	False	False	ata	ata
VERB_MULLATA	VERB	VERB	73	I	False	strengthen	back	None	None	False	False	llata	lata
VERB_MUODOTA	VERB	VERB	75	F	False	strengthen	back	None	None	False	False	dota	dota
VERB_MUTRISTAA	VERB	VERB	53	None	False	weaken	back	None	None	False	False	aa	aa
VERB_MYYDÄ	VERB	VERB	63	None	False	strengthen	front	None	None	False	False	yydä	ydä
VERB_MÄDÄTÄ	VERB	VERB	72	F	False	strengthen	front	None	None	False	False	dätä	dätä
VERB_MÄIKYÄ	VERB	VERB	52	D	False	weaken	front	None	None	False	False	kyä	kyä
VERB_MÖNKIÄ	VERB	VERB	61	G	False	weaken	front	None	None	False	False	nkiä	kiä
VERB_NAKELLA	VERB	VERB	67	A	False	strengthen	back	None	None	False	False	ella	ella
VERB_NAKERRELLA	VERB	VERB	67	K	False	strengthen	back	None	None	False	False	rrella	rella
VERB_NIUKETA	VERB	VERB	72	A	False	strengthen	back	None	None	False	False	eta	eta
VERB_NUOKKUA	VERB	VERB	52	A	False	weaken	back	None	None	False	False	kua	kua
VERB_NÄHDÄ	VERB	VERB	71	None	False	strengthen	front	None	None	False	False	hdä	hdä
VERB_NÄPERTÄÄ	VERB	VERB	54	K	False	weaken	front	None	None	False	False	rtää	tää
VERB_OLLA	VERB	VERB	1067	None	False	weaken	back	None	None	False	False	olla	olla
VERB_OMMELLA	VERB	VERB	67	H	False	strengthen	back	None	None	False	False	mmella	mella
VERB_ONKIA	VERB	VERB	61	G	False	weaken	back	None	None	False	False	nkia	kia
VERB_PALKITA	VERB	VERB	69	None	False	strengthen	back	None	None	False	False	ita	ta
VERB_PANNA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	nna	nna
VERB_PEITOTA	VERB	VERB	75	C	False	strengthen	back	None	None	False	False	tota	ota
VERB_PENKOA	VERB	VERB	52	G	False	weaken	back	None	None	False	False	nkoa	koa
VERB_PIDETÄ	VERB	VERB	72	F	False	strengthen	front	None	None	False	False	detä	detä
VERB_PIERRÄ	VERB	VERB	67	None	False	strengthen	front	None	None	False	False	rrä	rä
VERB_PIESTÄ	VERB	VERB	70	None	False	strengthen	front	None	None	False	False	stä	stä
VERB_PINGOTA	VERB	VERB	74	G	False	strengthen	back	None	None	False	False	gota	gota
VERB_POIKETA	VERB	VERB	74	A	False	strengthen	back	None	None	False	False	eta	eta
VERB_POLKEA	VERB	VERB	58	L	False	weaken	back	None	None	False	False	kea	kea
VERB_PUKEA	VERB	VERB	58	D	False	weaken	back	None	None	False	False	kea	kea
VERB_PULPUTA	VERB	VERB	74	B	False	strengthen	back	None	None	False	False	puta	uta
VERB_PUNOA	VERB	VERB	52	None	False	weaken	back	None	None	False	False	oa	a
VERB_PURKAA	VERB	VERB	53	D	False	weaken	back	None	None	False	False	kaa	kaa
VERB_PUSERTUA	VERB	VERB	52	K	False	weaken	back	None	None	False	False	rtua	tua
VERB_PYYTÄÄ	VERB	VERB	54	F	False	weaken	front	None	None	False	False	tää	tää
VERB_PÄTEÄ	VERB	VERB	58	F	False	weaken	front	None	None	False	False	teä	teä
VERB_RAAPIA	VERB	VERB	61	E	False	weaken	back	None	None	False	False	pia	pia
VERB_RAIKAA	VERB	VERB	78	None	False	weaken	back	None	None	False	False	aa	a
VERB_RANGAISTA	VERB	VERB	66	G	False	strengthen	back	None	None	False	False	ngaista	gaista
VERB_RENNOTA	VERB	VERB	72	J	False	strengthen	back	None	None	False	False	nnota	nota
VERB_REVETÄ	VERB	VERB	74	E	False	strengthen	front	None	None	False	False	vetä	vetä
VERB_RIIPIÄ	VERB	VERB	61	E	False	weaken	front	None	None	False	False	piä	piä
VERB_ROHJETA	VERB	VERB	72	L	False	strengthen	back	None	None	False	False	jeta	jeta
VERB_ROHTUA	VERB	VERB	52	F	False	weaken	back	None	None	False	False	tua	tua
VERB_RYNNÄTÄ	VERB	VERB	73	J	False	strengthen	front	None	None	False	False	nnätä	nätä
VERB_RYPEÄ	VERB	VERB	58	E	False	weaken	front	None	None	False	False	peä	peä
VERB_RYSKIÄ	VERB	VERB	61	None	False	weaken	front	None	None	False	False	iä	iä
VERB_RYÖPYTÄ	VERB	VERB	75	B	False	strengthen	front	None	None	False	False	pytä	ytä
VERB_RÄPSYTTÄÄ	VERB	VERB	53	C	False	weaken	front	None	None	False	False	ttää	tää
VERB_SAADA	VERB	VERB	63	None	False	strengthen	back	None	None	False	False	aada	ada
VERB_SAARTAA	VERB	VERB	57	K	False	weaken	back	None	None	False	False	rtaa	taa
VERB_SAMMOTA	VERB	VERB	74	H	False	strengthen	back	None	None	False	False	mmota	mota
VERB_SATAA	VERB	VERB	56	F	False	weaken	back	None	None	False	False	taa	taa
VERB_SELVITÄ	VERB	VERB	75	None	False	strengthen	front	None	None	False	False	tä	tä
VERB_SIEPATA	VERB	VERB	73	B	False	strengthen	back	None	None	False	False	pata	ata
VERB_SI’ITÄ	VERB	VERB	75	D	False	strengthen	front	None	None	False	False	’itä	’itä
VERB_SILIYTYÄ	VERB	VERB	52	F	False	weaken	front	None	None	False	False	tyä	tyä
VERB_SILPOA	VERB	VERB	52	E	False	weaken	back	None	None	False	False	poa	poa
VERB_SIVALTAA	VERB	VERB	54	I	False	weaken	back	None	None	False	False	taa	taa
VERB_SORTAA	VERB	VERB	53	K	False	weaken	back	None	None	False	False	taa	taa
VERB_SOTKEA	VERB	VERB	58	None	False	weaken	back	None	None	False	False	ea	ea
VERB_SULATELLA	VERB	VERB	67	C	False	strengthen	back	None	None	False	False	tella	ella
VERB_SUPETA	VERB	VERB	72	B	False	strengthen	back	None	None	False	False	peta	eta
VERB_SURRA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	rra	ra
VERB_SUUNNATA	VERB	VERB	73	J	False	strengthen	back	None	None	False	False	nata	nata
VERB_SYÖDÄ	VERB	VERB	64	None	False	strengthen	front	None	None	False	False	yödä	yödä
VERB_SYÖPYÄ	VERB	VERB	52	E	False	weaken	front	None	None	False	False	pyä	pyä
VERB_SÄILÖÄ	VERB	VERB	52	None	False	weaken	front	None	None	False	False	öä	ä
VERB_SÄPSÄHDELLÄ	VERB	VERB	67	F	False	strengthen	front	None	None	False	False	dellä	dellä
VERB_SÄRKEÄ	VERB	VERB	58	L	False	weaken	front	None	None	False	False	keä	keä
VERB_SÖRKKIÄ	VERB	VERB	61	A	False	weaken	front	None	None	False	False	kiä	kiä
VERB_TAITAA	VERB	VERB	76	F	False	weaken	back	None	None	False	False	taa	taa
VERB_TAKOA	VERB	VERB	52	D	False	weaken	back	None	None	False	False	koa	koa
VERB_TAPELLA	VERB	VERB	67	B	False	strengthen	back	None	None	False	False	pella	ella
VERB_TAPPAA	VERB	VERB	56	B	False	weaken	back	None	None	False	False	ppaa	paa
VERB_TEMMATA	VERB	VERB	73	H	False	strengthen	back	None	None	False	False	mmata	mata
VERB_TEMPOA	VERB	VERB	52	H	False	weaken	back	None	None	False	False	mpoa	poa
VERB_TIETÄÄ	VERB	VERB	76	F	False	weaken	front	None	None	False	False	etää	etää
VERB_TIPAHDELLA	VERB	VERB	67	F	False	strengthen	back	None	None	False	False	della	della
VERB_TODETA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False	deta	deta
VERB_TUIKKAA	VERB	VERB	78	A	False	weaken	back	None	None	False	False	kkaa	kaa
VERB_TULLA	VERB	VERB	67	None	False	strengthen	back	None	None	False	False	lla	lla
VERB_TUNGETA	VERB	VERB	74	G	False	strengthen	back	None	None	False	False	ngeta	geta
VERB_TUNKEA	VERB	VERB	58	G	False	weaken	back	None	None	False	False	nkea	kea
VERB_TUNTEA	VERB	VERB	59	J	False	weaken	back	None	None	False	False	ntea	tea
VERB_TUODA	VERB	VERB	64	None	False	strengthen	back	None	None	False	False	uoda	uoda
VERB_TYHJENTYÄ	VERB	VERB	52	J	False	weaken	front	None	None	False	False	ntyä	tyä
VERB_TYLPETÄ	VERB	VERB	72	B	False	strengthen	front	None	None	False	False	petä	etä
VERB_TYMPIÄ	VERB	VERB	61	H	False	weaken	front	None	None	False	False	mpiä	piä
VERB_TÄHDÄTÄ	VERB	VERB	73	F	False	strengthen	front	None	None	False	False	dätä	dätä
VERB_TÄHYTÄ	VERB	VERB	74	None	False	strengthen	front	None	None	False	False	tä	tä
VERB_ULOTA	VERB	VERB	72	D	False	strengthen	back	None	None	False	False	ota	ota
VERB_UPOTA	VERB	VERB	74	B	False	strengthen	back	None	None	False	False	pota	ota
VERB_VAAHDOTA	VERB	VERB	74	F	False	strengthen	back	None	None	False	False	dota	dota
VERB_VAELLELLA	VERB	VERB	67	I	False	strengthen	back	None	None	False	False	llella	lella
VERB_VAKAANTUA	VERB	VERB	52	J	False	weaken	back	None	None	False	False	ntua	tua
VERB_VARTOA	VERB	VERB	52	K	False	weaken	back	None	None	False	False	rtoa	toa
VERB_VAVISTA	VERB	VERB	66	E	False	strengthen	back	None	None	False	False	vista	vista
VERB_VERRATA	VERB	VERB	73	K	False	strengthen	back	None	None	False	False	rrata	rata
VERB_VIEDÄ	VERB	VERB	64	None	False	strengthen	front	None	None	False	False	iedä	iedä
VERB_VIEROITTAA	VERB	VERB	53	C	False	weaken	back	None	None	False	False	ttaa	taa
VERB_VIHELTÄÄ	VERB	VERB	54	I	False	weaken	front	None	None	False	False	ltää	tää
VERB_VIITTOA	VERB	VERB	52	C	False	weaken	back	None	None	False	False	ttoa	toa
VERB_VINKUA	VERB	VERB	52	G	False	weaken	back	None	None	False	False	nkua	kua
VERB_VIPAJAA	VERB	VERB	77	None	False	weaken	back	None	None	False	False	aa	aa
VERB_VIRKKAA	VERB	VERB	56	A	False	weaken	back	None	None	False	False	kaa	kaa
VERB_VONGATA	VERB	VERB	73	G	False	strengthen	back	None	None	False	False	ngata	gata
VERB_VYYHDETÄ	VERB	VERB	74	F	False	strengthen	front	None	None	False	False	detä	detä
VERB_VÄHETÄ	VERB	VERB	72	None	False	strengthen	front	None	None	False	False	etä	tä
VERB_VÄLPÄTÄ	VERB	VERB	73	B	False	strengthen	front	None	None	False	False	pätä	ätä
VERB_VÄNGÄTÄ	VERB	VERB	73	G	False	strengthen	front	None	None	False	False	gätä	gätä
VERB_YLTÄÄ	VERB	VERB	55	I	False	weaken	front	None	None	False	False	ltää	tää
VERB_YNNÄTÄ	VERB	VERB	73	None	False	strengthen	front	None	None	False	False	tä	tä
VERB_YSKÄHTÄÄ	VERB	VERB	53	F	False	weaken	front	None	None	False	False	tää	tää
VERB_YÖKÄTÄ	VERB	VERB	73	A	False	strengthen	front	None	None	False	False	ätä	ätä
