Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KYMMENEN	Xcom	:{MB}i{MB}ne	DIGITS_FRONT_POSS_EN_OPT
DIGITS_MILJARDI			DIGITS_COMPOUND
DIGITS_MILJARDI	Npl|Xabe	:{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xabl	:{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xade	:{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xall	:{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJARDI	Npl|Xela	:{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xess	:{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xgen	:{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_MILJARDI	Npl|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xine	:{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xins	:{MB}i{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xnom	:{MB}t	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Npl|Xpar	:{MB}ja	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Npl|Xtra	:{MB}i{MB}kse	DIGITS_BACK_POSS_AN_OBL
DIGITS_MILJARDI	Npl|Xtra	:{MB}i{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xabe	:{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xabl	:{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xade	:{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xall	:{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJARDI	Nsg|Xela	:{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xess	:{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xgen	:{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_MILJARDI	Nsg|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	Nsg|Xine	:{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJARDI	Nsg|Xnom	:{MB}	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_MILJARDI	Nsg|Xpar	:{MB}a	DIGITS_BACK_POSS_OPT
DIGITS_MILJARDI	Nsg|Xtra	:{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_MILJARDI	Nsg|Xtra	:{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_MILJARDI	N??|X???		#
DIGITS_MILJARDI	Xcom	:{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJOONA			DIGITS_COMPOUND
DIGITS_MILJOONA	Npl|Xabe	:{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xabl	:{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xade	:{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xall	:{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_MILJOONA	Npl|Xela	:{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xess	:{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_MILJOONA	Npl|Xgen	:{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xill	:{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_MILJOONA	Npl|Xill	:{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_MILJOONA	Npl|Xine	:{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
